,0
59000,1.3202729053178843
59001,1.9648281459791168
59002,1.6266175623650607
59003,1.0663428953332363
59004,0.9331567256497719
59005,1.8447231071769026
59006,2.499483137979224
59007,0.7421396775769263
59008,0.145374880617467
59009,0.23484072329244898
59010,1.2640770633279617
59011,0.7983820873699613
59012,2.1715075377526367
59013,2.423788865965045
59014,1.4463757494149698
59015,1.370556205145345
59016,0.5507395422835958
59017,2.0707892126683665
59018,0.72438658903564
59019,4.939095471034894
59020,0.24938688422082742
59021,1.5661854397441195
59022,0.3026763493709547
59023,2.4622696184996964
59024,0.4222915237132794
59025,7.28901647641601
59026,0.6568901376368631
59027,0.42460120200621887
59028,6.969214739915452
59029,2.3410048256730533
59030,0.846029003474826
59031,3.0386589682167373
59032,1.056546065108302
59033,1.7280739814589483
59034,0.14052867262557683
59035,1.7086666096764371
59036,2.119249016024326
59037,2.4493355936566803
59038,1.7549387176651365
59039,2.01740136847875
59040,3.778468393498627
59041,1.2562011886182456
59042,1.875990033570721
59043,6.023498494934782
59044,0.7418991871627432
59045,2.1038269897263144
59046,0.944799582485043
59047,5.658576786990577
59048,1.295567650695209
59049,1.3402258279127568
59050,3.241909727929802
59051,0.43655459675268365
59052,0.4042632854344233
59053,0.23983159658058423
59054,1.068641032438956
59055,1.0579264297245168
59056,0.9862913478057795
59057,2.81029501992896
59058,0.35162092136763673
59059,0.550694677465772
59060,0.2596067622886959
59061,0.6928013896239571
59062,1.5133739712600092
59063,1.0625413768275866
59064,1.5623852154405422
59065,2.937288293587358
59066,1.7569531026588407
59067,0.1896463025481224
59068,3.2932549166972365
59069,0.903281600749776
59070,2.4543660607010063
59071,0.5669638371935657
59072,4.213020111888025
59073,2.5131833394650456
59074,0.930457864612984
59075,0.9518287719452517
59076,0.44203725348643624
59077,3.76428491106604
59078,0.7547905252284725
59079,0.5575326142194161
59080,0.38358793380607686
59081,1.0397933760696965
59082,0.7759500322212309
59083,0.45598544103026933
59084,0.23227400548087235
59085,0.8249105480662576
59086,1.4226793568719027
59087,1.3194475696398382
59088,0.29252623755655127
59089,2.623923203944805
59090,0.9831270660160384
59091,0.9935288703242234
59092,1.390232890550563
59093,0.15532888544578138
59094,0.22618725435610326
59095,0.6434615674269597
59096,1.6471458539748607
59097,1.3391814652460952
59098,0.4679001319349539
59099,0.4285433755674477
59100,1.0398903899314769
59101,1.0314211220368166
59102,0.43300925878014945
59103,1.998030295373876
59104,0.7043306228446174
59105,0.6275233857845045
59106,0.5154782774717483
59107,0.4025959048713285
59108,0.4879825144852519
59109,1.0632641161801533
59110,0.3262284544310744
59111,1.2958636506416334
59112,0.9610931194063
59113,1.6114826586543334
59114,0.605692812128548
59115,0.5656987561016941
59116,0.6906643778315987
59117,0.7211427550121148
59118,0.9114073547008552
59119,2.185031936753457
59120,1.0894074246067114
59121,1.1857371453811825
59122,0.584146693594999
59123,0.2940348904469994
59124,0.33274108395073765
59125,0.2632187392294703
59126,2.6032096285771344
59127,1.1411004424000106
59128,1.054519886330859
59129,1.2940395061271088
59130,7.252030656237828
59131,0.26024815203710777
59132,0.2507799797123097
59133,0.5939857076580823
59134,0.3370037141494978
59135,1.8549769118995476
59136,0.6519505258781725
59137,1.0960460700041146
59138,1.6818264577315039
59139,0.29208549312848797
59140,0.39674060454161164
59141,1.0451274043312455
59142,0.3676337761448015
59143,3.327933942291151
59144,0.9341921161472607
59145,0.41692432498869014
59146,0.22756222855149683
59147,0.3129944363191018
59148,0.16872759518371414
59149,1.5009928970805089
59150,0.3917290837765452
59151,1.1932155316883117
59152,0.40180849174810274
59153,0.6176112632826306
59154,1.956124679663095
59155,3.0996064994414763
59156,1.4325278925676304
59157,1.4049070136751747
59158,0.4952080082048075
59159,0.6906636467009434
59160,6.178265244457877
59161,0.15458924093311036
59162,0.6651428367417751
59163,0.5443436817569728
59164,2.598882050091063
59165,0.8729175836573285
59166,0.5645470394960572
59167,0.2746928193770851
59168,0.29410375162606517
59169,1.0266676850843248
59170,1.5994484531905906
59171,3.1564425332326804
59172,0.5792514233700844
59173,0.8922383956287561
59174,0.9503119920858412
59175,2.0524966492711174
59176,0.5609812868905734
59177,3.0712802982952896
59178,1.2356255723669345
59179,0.3568207988542178
59180,0.7584554528205592
59181,2.335314676102924
59182,0.19569836979108138
59183,0.4220576077767474
59184,4.240182984625291
59185,2.69495030088004
59186,0.8281130099003943
59187,0.26504052629703195
59188,0.0
59189,0.6163579330737603
59190,0.6092157852688399
59191,0.3249885536818555
59192,0.4671696725418252
59193,2.100236068798508
59194,0.6257491782253095
59195,3.5656700979249925
59196,0.5626437296292799
59197,1.1791666460798986
59198,0.9685792913277752
59199,0.4867108997981002
59200,1.8001584775444852
59201,2.0238278254173045
59202,3.360015094480847
59203,0.902303130135505
59204,1.4176905153981916
59205,0.5368700409952396
59206,0.5995002924491656
59207,0.9097633556896676
59208,0.6442408496656283
59209,1.2837264144901572
59210,0.7982557770980817
59211,0.5477068265370932
59212,0.6755403608985879
59213,1.394478461590522
59214,0.5307859600751904
59215,0.1645429791487279
59216,1.846441412256971
59217,1.546658006859884
59218,0.23096640488846343
59219,0.23938940586657137
59220,1.1586508737236973
59221,0.619352956610179
59222,2.263831246983312
59223,0.2168779435613447
59224,0.8447433660350406
59225,0.492737964261721
59226,1.096806226208915
59227,1.7762034783284626
59228,0.21936211573827732
59229,0.7042402139396542
59230,1.0617768864119277
59231,0.5841912170013467
59232,1.7592102802799485
59233,0.5296877134297948
59234,0.2956494037620975
59235,3.7580895957432783
59236,1.2053355362155318
59237,2.6709333525882157
59238,1.2612109696304579
59239,0.3403542233126633
59240,0.3860340561920394
59241,2.7740029587502106
59242,0.4964197811348997
59243,1.0632757895743028
59244,0.8803031411921473
59245,0.8711227702232682
59246,0.2127715514489688
59247,2.85557010955392
59248,0.4598261920281472
59249,1.6533387155258212
59250,0.8745160039564895
59251,3.3180733336215313
59252,1.38867078024476
59253,1.3282984054051457
59254,1.6700734011728104
59255,0.34981710213289835
59256,0.6849693157844674
59257,0.9921705806177328
59258,0.9337212429559626
59259,3.3311636201887778
59260,0.7048708403982833
59261,0.34696371396682146
59262,0.48644140621170906
59263,0.2991935260454824
59264,0.9635476142049676
59265,1.0470476585742554
59266,1.3225722731367582
59267,4.590780761409697
59268,1.036473004028281
59269,0.850486920813525
59270,0.25799796409998416
59271,2.415089381849234
59272,0.3021493060552012
59273,1.421111596063122
59274,0.7933569400848942
59275,0.44776119545171156
59276,1.8750464755510277
59277,0.9492865114821485
59278,1.8465877197276332
59279,1.2494791955589915
59280,1.152757264971563
59281,0.9727600605590527
59282,1.364818032275168
59283,1.16483700230355
59284,0.9212938357715633
59285,1.4046253525943444
59286,1.2703134233632862
59287,0.6241691430716969
59288,7.503991561794791
59289,0.2668728087432382
59290,0.3454360113924471
59291,0.8542963795004391
59292,0.688875653108327
59293,0.9664773873810659
59294,1.8922872774622665
59295,0.3496331914658081
59296,0.23994743539144353
59297,0.1847992830985769
59298,1.0027478539107637
59299,0.9811071592165773
59300,0.20857659230151068
59301,0.6216359763288318
59302,2.74674313437723
59303,1.2407806951630713
59304,0.9037002525266827
59305,0.3641710151482458
59306,0.5106747422916013
59307,1.3141986832971324
59308,1.6509005132831565
59309,1.4507270872904616
59310,1.3815135888390684
59311,0.2766387582703974
59312,0.668078484207308
59313,0.9171374137123638
59314,0.4012023961657274
59315,0.3411622415634346
59316,0.4510612259230895
59317,0.17340002917340822
59318,0.49660156201774436
59319,0.9246726144473562
59320,1.410273433873012
59321,1.7738800268164787
59322,0.5109824916617441
59323,0.6999675019012749
59324,1.9888742832369921
59325,1.8025331651179486
59326,2.513761269474917
59327,0.16990849557960894
59328,3.0685668412678084
59329,0.9338796896621183
59330,1.1198901763921159
59331,1.251793209938906
59332,2.1436476704710037
59333,0.5724883302157179
59334,0.8912281268171656
59335,0.3416872349620445
59336,1.0225554519991844
59337,1.3559624862529278
59338,1.110736257307922
59339,0.47996402702949054
59340,0.933434305358142
59341,0.2861201445884593
59342,1.3006640676555392
59343,0.551599007552265
59344,2.0682430263896734
59345,1.2599537591294752
59346,3.0893598488339347
59347,2.2280085018147875
59348,0.2711114134568853
59349,1.2014248454611365
59350,0.0
59351,0.4149564978557655
59352,1.2389336995521438
59353,2.4023440031376184
59354,0.8586278364600283
59355,2.430059903609362
59356,2.661321792034323
59357,0.8114087706354289
59358,3.7425592336356295
59359,0.9965582082702993
59360,1.2359404493230566
59361,0.5299162078793422
59362,0.5722660790592902
59363,0.28836237229431533
59364,0.6262690252269041
59365,2.1902346467701923
59366,0.871318319560717
59367,0.3683677224155039
59368,0.15511896631832536
59369,0.5070019193466753
59370,0.8260445679032252
59371,0.5219711582483146
59372,3.4033518985917364
59373,0.36077680613696905
59374,0.8955445744146551
59375,0.4372024806108248
59376,1.5318079487109493
59377,1.110853843190947
59378,0.20259909518542252
59379,1.8398890957788805
59380,1.1976054629145956
59381,1.000205855870566
59382,0.3448828042145974
59383,0.7126405270165391
59384,0.43946742098884933
59385,0.1457865545658671
59386,0.36482857817503206
59387,0.4863075961304224
59388,0.2624816292189019
59389,1.4702321149931352
59390,0.30682266821615595
59391,5.955267027838542
59392,0.8914863186318843
59393,0.8161870849179232
59394,1.1438307999129125
59395,0.5139890537385097
59396,1.8874494582069163
59397,0.2650548377755787
59398,0.8842391673486091
59399,0.8382109063682948
59400,0.21741110345570025
59401,1.759303521707771
59402,0.8216015056789363
59403,0.9522468527448824
59404,1.0842693033592494
59405,1.3654766131968095
59406,3.7984094474269625
59407,0.5765144183991557
59408,0.7705645724817088
59409,0.9345418182394523
59410,0.6861903115366836
59411,0.2210290919437562
59412,1.6193616916320495
59413,0.4598899745903464
59414,1.3430559425626605
59415,0.2464375076860419
59416,0.3819403034448299
59417,1.1303898722857046
59418,1.2758648790885028
59419,1.2168707541232913
59420,0.5445394611359836
59421,2.0968556067718196
59422,1.6647873260773942
59423,0.5493446397643095
59424,2.238496080399645
59425,0.6534351946208213
59426,0.9923771533448786
59427,2.3844789125438486
59428,0.834320312410025
59429,2.782924752732676
59430,1.62716928705366
59431,0.5180443653342716
59432,0.46361131628847924
59433,1.2850358769789574
59434,0.45149965752378474
59435,1.3754656032456671
59436,0.0
59437,4.885556701819406
59438,1.0628438653019436
59439,4.33615688871662
59440,0.8879359777289945
59441,0.5315869667295889
59442,1.0965838168934006
59443,0.42602297943169176
59444,1.2755715132674774
59445,0.27925560550950723
59446,2.2131985292016814
59447,1.233618590179397
59448,0.6299988093741689
59449,0.9933850576457721
59450,0.9839049118509327
59451,1.6226051348391168
59452,0.8243390103707917
59453,1.5853052804680243
59454,0.8661586456128699
59455,0.42433992325874137
59456,1.4999016818659576
59457,2.950056342093793
59458,0.881156750408108
59459,0.580808873251525
59460,0.6774879017570612
59461,1.002061572093699
59462,1.123645827491916
59463,0.6226195638098821
59464,3.2857998358039855
59465,0.19000333668936648
59466,6.065053026315291
59467,0.8164418528680871
59468,3.01102810501061
59469,3.4534943919413204
59470,0.6497762614535885
59471,1.4942618410057167
59472,0.0
59473,7.6471098915171565
59474,1.5661177066870076
59475,1.0688887065471095
59476,1.139286282777487
59477,0.548541280562222
59478,1.3970777110044328
59479,0.7414194444739419
59480,1.4694469282278961
59481,1.5636234450732598
59482,4.863992949449698
59483,0.9402848152210885
59484,1.0540163647021277
59485,1.3707610283186933
59486,0.30489863073087553
59487,3.3118268456340063
59488,4.028932963521576
59489,0.4425226436971217
59490,1.325434499799414
59491,1.596962384645186
59492,0.7328414240899592
59493,0.2906341473222907
59494,1.241881403568651
59495,1.784331760313708
59496,1.575646622940723
59497,1.05914887384012
59498,1.7145190545268687
59499,0.883034769444054
59500,1.8358626369685742
59501,0.37114670780772735
59502,3.0561862068652985
59503,0.7211090335794442
59504,1.652224815064118
59505,0.2093532186761293
59506,0.2633507970438972
59507,0.2947657515219443
59508,1.2490086653651467
59509,1.436191858526109
59510,1.627688015960054
59511,0.6578797094037325
59512,0.5849723843043005
59513,0.27173175712953845
59514,5.219747273750628
59515,1.2909888991954561
59516,3.384591410248528
59517,0.22560561926154635
59518,0.7806994518034075
59519,1.2203543958936003
59520,1.4044706215488516
59521,1.6642849039199816
59522,1.1904475067983293
59523,3.9884921020026236
59524,0.8123935277679402
59525,0.4341537104431156
59526,0.4136682915053248
59527,2.3687330588951316
59528,5.073572585699233
59529,0.4565563122672138
59530,0.4681015674419508
59531,0.190919410342155
59532,0.1333190106911813
59533,0.3129554963408647
59534,0.9469255193300777
59535,0.6176110702560775
59536,0.28078776000296624
59537,1.86438587171905
59538,2.292605496035028
59539,2.599342663056205
59540,1.2864429035421021
59541,1.4475142818944433
59542,3.5141496210599397
59543,0.7434291919954176
59544,0.6425871428200512
59545,2.333123700756587
59546,1.826017933655586
59547,2.8662460468834254
59548,0.8325761696815102
59549,0.7368359161667212
59550,0.6594605165574792
59551,0.7106972506462207
59552,0.9228531185754846
59553,1.5922988324334844
59554,0.4793305230617588
59555,5.797997774480101
59556,0.22243100295336346
59557,1.5809628749893456
59558,1.0711147164279915
59559,1.221600989510209
59560,0.36940675411062035
59561,3.0479415294104246
59562,1.1688111733853217
59563,1.2321615070499292
59564,0.8885915270048793
59565,0.38798557696256253
59566,1.0283599725701709
59567,1.2827381585400408
59568,0.20623541525006242
59569,0.287002767141104
59570,1.1210546024685146
59571,0.8829540270533572
59572,1.3295574125697918
59573,0.7613675127009556
59574,1.5481805722431858
59575,0.8964031284575752
59576,0.5147229951329976
59577,0.8874036396306255
59578,0.11091358899979645
59579,0.6461597697898261
59580,0.9899466552673944
59581,1.2929388547544733
