,0
92000,0.4587697289356032
92001,0.8953654743981653
92002,0.8006554317638668
92003,0.0
92004,0.45007011787367585
92005,0.30910069128172313
92006,0.218750280984995
92007,1.2463445334476282
92008,1.4327773631386496
92009,2.1305551149034976
92010,0.8838105174876074
92011,3.989307188604896
92012,1.904971249908556
92013,0.6255720322149437
92014,1.5391427834811704
92015,0.9689238372524032
92016,0.7436650675242436
92017,4.374211190557842
92018,2.289662211866362
92019,1.3725352053642597
92020,0.7741249035147267
92021,0.3520614944468583
92022,0.7848546643291987
92023,0.8127569139828106
92024,0.9367078744587775
92025,0.6156071805378482
92026,0.2367176002313491
92027,0.8055213587912939
92028,1.6954605929544704
92029,0.39321083390674166
92030,1.4315654707796477
92031,2.6793096242642327
92032,0.401572507162715
92033,0.7850086353881865
92034,0.9668494271594571
92035,1.1136031725667954
92036,0.30795020198989603
92037,5.208910398044217
92038,0.8214030706728969
92039,1.5101951842702788
92040,0.8004147308557267
92041,1.1131420266763465
92042,1.0046217168377969
92043,0.769223480241147
92044,0.5563122095062448
92045,1.8194753592515613
92046,0.7344839531452698
92047,0.6676137869540657
92048,0.7132097422950937
92049,0.21773404201931534
92050,0.6286745622596779
92051,0.15081655125849763
92052,0.8062914460138702
92053,2.3550065640427262
92054,0.6959528244297339
92055,1.1282282537751795
92056,0.6229764351179528
92057,1.2833462913433624
92058,0.9558768785866217
92059,0.44141807084335527
92060,0.517662229990497
92061,1.3107142027803398
92062,1.6673350866090149
92063,0.7063079018137514
92064,0.9091658806802894
92065,1.071376146528329
92066,2.8748352608597965
92067,2.0032316786513875
92068,1.0740384528787519
92069,1.178272456922243
92070,0.7004638228582342
92071,0.6021511920971746
92072,1.020446782231562
92073,1.004940277752543
92074,1.6956830696121108
92075,0.8812956088193937
92076,3.320178930109327
92077,2.8943118016784872
92078,0.26625119965953714
92079,0.9764625288165404
92080,2.3137321155316526
92081,1.6000435082812523
92082,1.3285680005888079
92083,4.296733798261798
92084,1.0885001900446067
92085,1.6818411164273448
92086,1.4994684281541437
92087,0.5997825253326987
92088,0.6697801422848325
92089,0.7835446300900618
92090,0.6748273095590489
92091,1.4950351144496508
92092,1.8162068021924163
92093,0.2772630777465298
92094,1.118073066873044
92095,0.6443777753355806
92096,0.8020703598255158
92097,0.5068951302847807
92098,0.3079950010084297
92099,0.22375578555084333
92100,5.046394191935423
92101,3.03056334659882
92102,0.5601274066395584
92103,0.8803826884796164
92104,1.2625629248315169
92105,0.564324777263918
92106,1.0751227391811569
92107,0.7893906816979994
92108,0.4405222813041638
92109,0.8578228191575284
92110,0.23274933793931588
92111,0.4649584517604708
92112,1.286318581775438
92113,1.0337604854144922
92114,1.1564972292829159
92115,2.1814944824968934
92116,2.146295113825556
92117,2.152674083241322
92118,0.2786849745100223
92119,1.1211498714962533
92120,0.7702731726018686
92121,0.9205793223746246
92122,0.7500802395775142
92123,0.37546223513461735
92124,0.4444148828652733
92125,0.41885629516925243
92126,0.466190138631281
92127,0.6045276517505764
92128,2.1184410851339313
92129,1.2886025913324295
92130,2.1711840327702174
92131,0.2030706987667591
92132,1.940598833495227
92133,2.4826836647100174
92134,0.2475075846225144
92135,1.6226797096811676
92136,1.4588998394202497
92137,0.888185482042128
92138,2.514158175745555
92139,0.6900799874683691
92140,0.8687776657816826
92141,1.3555300789406797
92142,0.48747606800195986
92143,1.0253304521872801
92144,2.6221177745466795
92145,1.9611316511089065
92146,0.8998598996523234
92147,3.29809064120531
92148,0.36102743247593444
92149,1.6787817826518503
92150,0.9956710978107406
92151,0.415499123182417
92152,0.8529584548203125
92153,0.38534178095721927
92154,1.029679677540513
92155,0.9445234298011929
92156,1.6993509599715466
92157,0.9406865213578111
92158,4.592486939212342
92159,0.22045952245479403
92160,0.4919229067220627
92161,1.2410053778443124
92162,0.3658907610226639
92163,0.283190358139791
92164,0.36970477572890365
92165,0.923407373649347
92166,3.659287116717676
92167,0.30869494364685424
92168,0.2705362143608018
92169,3.407930474496306
92170,3.616575446163562
92171,0.12397933983094546
92172,2.46045849790997
92173,1.4265465181334158
92174,0.48954614334675267
92175,1.5742251191732648
92176,0.8028984545041614
92177,0.542781214910376
92178,0.8792033905430207
92179,2.0450069017094035
92180,0.3466679554365528
92181,1.188466689792219
92182,1.0722477434002406
92183,3.0958173628627095
92184,0.25671422908986996
92185,0.6155024078634128
92186,2.040708373162
92187,0.8433406536054193
92188,1.1515532972630198
92189,2.707805059998918
92190,0.28796075501050855
92191,4.662752402451053
92192,1.2198363837569604
92193,0.727748997889783
92194,1.173170945261796
92195,0.48722051335340366
92196,0.18634671764736466
92197,1.2268575325740492
92198,1.8383497354453433
92199,1.0287304511018018
92200,1.2043111975633645
92201,0.23417512353524614
92202,2.1267693428798693
92203,0.25809764610726216
92204,1.0245595744017884
92205,1.1281421435734151
92206,0.8990534897679289
92207,1.0999390314230078
92208,0.786668157438576
