,0
71000,1.3470465275656642
71001,1.342242398286529
71002,1.5320057388727584
71003,1.0715317656798042
71004,0.25446664590700185
71005,1.6857197149547416
71006,0.0
71007,4.783889817549924
71008,1.1856870365659982
71009,3.875679523443683
71010,0.7763224887611561
71011,2.219674446315247
71012,0.8951421758999073
71013,0.0
71014,1.3639596323427763
71015,2.2566313906806745
71016,0.7819345448971835
71017,2.488055842639301
71018,0.3154249718797591
71019,1.3629794380916567
71020,0.7304990432462851
71021,4.94287351573198
71022,1.0540327036311619
71023,2.6856068927859007
71024,1.8051762774596587
71025,1.7435541498927138
71026,1.419376209287709
71027,0.3983192684340306
71028,2.9993750069225666
71029,1.025606877604064
71030,0.5944030934567216
71031,2.7088098020544082
71032,0.9158293115409075
71033,3.560254786617531
71034,0.2625260660645507
71035,1.0032880776677724
71036,9.616085187647831
71037,1.270117213798357
71038,0.826134320953622
71039,0.9636132972885689
71040,0.6951068331480811
71041,1.0316467426004392
71042,0.657323591201118
71043,0.7573306885894412
71044,0.7896906984269079
71045,0.2903577137858055
71046,1.7835178696206375
71047,0.36250857793818475
71048,0.799819680706194
71049,0.6910112759161101
71050,0.526995979272906
71051,1.0489816113004822
71052,1.480597771899926
71053,2.717772500125121
71054,1.3954181666341328
71055,2.252633746115149
71056,0.8015176978862504
71057,0.8562884671067909
71058,2.3794624990857334
71059,0.588649608833285
71060,7.2396983851753856
71061,0.9210826190058089
71062,1.0519565526628132
71063,0.7097286135109689
71064,1.1480282762236382
71065,2.1136971222065446
71066,3.319272799923528
71067,2.886655004453133
71068,0.944997885256476
71069,0.7166401086669559
71070,2.038620000506626
71071,0.778763188788085
71072,0.1570805500969293
71073,0.4524197636178793
71074,2.890101817221766
71075,1.19119460533457
71076,0.5416748835274104
71077,0.6995348902214777
71078,1.3774109394720626
71079,0.15861733307218806
71080,1.0897895697028537
71081,0.19245871571274145
71082,1.0661065189644263
71083,0.10973807240020714
71084,0.2738367089126837
71085,0.6407078891331333
71086,0.21239872464392429
71087,0.37112031552734753
71088,0.7585192533768708
71089,1.229167800661171
71090,1.5737536487177803
71091,1.2261797473217386
71092,0.6734910058057177
71093,0.6448127052207909
71094,1.9800443089418722
71095,2.8178951110680948
71096,1.4303124682716986
71097,0.9897112233645736
71098,1.333960221034364
71099,0.9847672297017797
71100,0.869360595550302
71101,0.31724494742784376
71102,0.4348774758444462
71103,0.3161468108775602
71104,6.770313669060312
71105,1.4912839416562975
71106,0.8071561602842199
71107,0.30352747163387195
71108,0.9745507634743716
71109,1.147240004005857
71110,0.3363774647648183
71111,0.5396885951621384
71112,4.475909774339671
71113,0.5428914053499153
71114,0.78637067893536
71115,1.4882987840325133
71116,2.5134924827843026
71117,0.5166002104580989
71118,0.6487899284466991
71119,1.0595608796417915
71120,0.42462210753439045
71121,0.6962467515640555
71122,1.2114760490151477
71123,0.5806767985007881
71124,0.35517454210787547
71125,0.7125884532089791
71126,1.0088153053568563
71127,1.0776166181024647
71128,0.25466126749818113
71129,1.4261029454355403
71130,1.3559339074429275
71131,1.3265914125547786
71132,3.10800363023075
71133,0.25528016614833543
71134,0.7947944845734018
71135,2.1383071688588693
71136,0.8847452016576091
71137,1.4684231367473028
71138,0.4386881694865028
71139,0.3842579960947727
71140,1.0489821061110731
71141,1.4891692634059193
71142,0.8197214184736201
71143,1.0401104452360854
71144,1.2194931432131686
71145,0.1564438090300597
71146,0.9019752375328342
71147,2.1360893208363194
71148,1.3192595883222937
71149,0.3443902788066151
71150,0.5657661692088001
71151,3.664063814890342
71152,1.3756114850460446
71153,1.3747955022217537
71154,0.8466089320272021
71155,0.662095355802204
71156,0.4481703729523496
71157,0.8365720504056511
71158,0.4847352463276819
71159,0.6648409411252593
71160,0.29723264059377247
71161,0.7717242236395023
71162,0.9636597116472526
71163,2.6296866401507395
71164,0.5240156469355927
71165,2.402150919252636
71166,0.8893917453125707
71167,1.630493017184574
71168,2.2051368341525386
71169,1.1058232787211921
71170,0.547141917825717
71171,0.5702039880209647
71172,1.0041781066517446
71173,5.70620195307949
71174,1.015185367411257
71175,0.3610206525653356
71176,2.009424702549019
71177,1.4023246897881252
71178,0.5816541936089142
71179,0.7072530215095131
71180,0.9637469924551771
71181,1.408401268135104
71182,1.1382020653916862
71183,0.1815933046740273
71184,0.4299561906931273
71185,0.9279519492482264
71186,0.7146474715753561
71187,0.475980934865478
71188,1.138735187250182
71189,0.8801568629848918
71190,0.9403400843185683
71191,1.429324763070069
71192,1.5528201846793692
71193,5.765624269474162
71194,0.37877197528856826
71195,0.14017495111230058
71196,1.5926544859715177
71197,0.8831638734098936
71198,2.7441280067947007
71199,2.0367929442344592
71200,1.0215667220409967
71201,0.25921377542074986
71202,0.9279079892656553
71203,0.4949297875079148
71204,0.2678375716078282
71205,1.0465834124002062
71206,1.149180679546126
71207,0.6224880556073481
71208,1.1932397649457607
71209,1.142005076428126
71210,0.1645476061689937
71211,1.6875813334088108
71212,1.2858245783663935
71213,1.2836925294920987
71214,3.410350496588789
71215,1.958203501473644
71216,0.7719538461591497
71217,1.0216905999360628
71218,0.9886978263644459
71219,0.6562214668456056
71220,1.4688210869384475
71221,1.2498591199033453
71222,0.846902679214558
71223,5.5936172440046255
71224,1.8328636926387853
71225,1.0638472363765774
71226,2.741661294007022
71227,1.9090793847839402
71228,0.8683900865849433
71229,1.1224665730114884
71230,1.662573455363143
71231,0.6531667045991655
71232,3.786729068997613
71233,1.7930082962211518
71234,1.4819866116729532
71235,0.6417206503962413
71236,2.033775340233397
71237,1.5236550438920236
71238,0.8019453509301431
71239,0.598870093382771
71240,0.36286897420337255
71241,0.49962884410389796
71242,3.2819910920331736
71243,1.598708576917642
71244,2.9655228636758126
71245,1.4516779607967518
71246,1.1933524265574733
71247,1.4070817285557726
71248,3.1079512000136207
71249,0.6686334210711811
71250,0.4624550998098451
71251,1.5477569526933668
71252,1.0159651627736614
71253,1.343347404249753
71254,2.69858523671691
71255,0.7571282702206451
71256,0.4759694203809403
71257,1.748486502204539
71258,0.7966685224330367
71259,0.3723644855639821
71260,1.5563319543092957
71261,1.4937676550108272
71262,0.47628610629598284
71263,2.0402106743548205
71264,0.4945650435215234
71265,1.5337553928588332
71266,0.6222275585594657
71267,0.527173372404216
71268,0.2945526292914104
71269,1.8993445565216873
71270,0.6878762133851796
71271,0.48036196314500856
71272,0.33395503287692496
71273,0.4175000215606544
71274,0.3330755234886458
71275,0.5396208745727327
71276,0.7910249325948374
71277,1.0318149075399163
71278,0.6615902810102186
71279,3.6552376182126802
71280,0.4100689529770995
71281,0.8870105175452392
