,0
76000,0.45230065906411937
76001,2.4843960845445086
76002,0.6284531824936742
76003,0.9794839363266404
76004,1.2028532570869257
76005,0.7014190700899574
76006,3.139485297616322
76007,1.047477998710705
76008,1.1235600837210267
76009,0.473290232018091
76010,0.5568641188431103
76011,3.2987728055649224
76012,0.3549783999187728
76013,0.4752984082267937
76014,0.599332803578776
76015,0.29862454573315556
76016,0.8271913180887986
76017,0.80200271762416
76018,0.1943015342874718
76019,0.7618910183722922
76020,1.1458975446355173
76021,1.3777613120274927
76022,1.0786632051273815
76023,0.5297818665453142
76024,0.6302086061777651
76025,0.7170760321619957
76026,1.4095654452400777
76027,0.33343913126261754
76028,0.16942298630194022
76029,1.1085983913165045
76030,0.5965338750204866
76031,2.2461416429561685
76032,4.0175349916558
76033,9.57644067176936
76034,0.21734654081868243
76035,0.7239739813626476
76036,1.121647666600711
76037,0.5310381020577105
76038,0.4543570965332746
76039,0.5706568527746362
76040,1.3090164825837833
76041,3.8734477105917313
76042,2.842415971226997
76043,2.1857643123545807
76044,0.7131522905256505
76045,0.659227936062459
76046,1.133971023090188
76047,0.33300249153504013
76048,2.0910566211456345
76049,0.3111163523975687
76050,1.2507918007788856
76051,0.6973855996309369
76052,2.462009246673759
76053,1.2143470403016035
76054,0.7323078512752758
76055,1.211011786393791
76056,1.3813985017950619
76057,5.083126758286851
76058,1.484926882714218
76059,0.5850152996906501
76060,0.8170824052590873
76061,0.3660705487369079
76062,0.5001606118488742
76063,0.5175539202345297
76064,1.8703501311291015
76065,0.5671761937465104
76066,1.0322045391121082
76067,2.590694324363445
76068,0.20134937359029156
76069,1.2294646396786313
76070,1.1523991829087818
76071,1.4024412019633046
76072,1.0849282365552864
76073,0.13246748835735192
76074,0.4073395049262329
76075,0.6857616929932097
76076,0.5469909973911887
76077,1.0532202682998333
76078,2.500194293954265
76079,1.7707885766547984
76080,0.9073209089207357
76081,1.1377962062278224
76082,3.005507090885774
76083,0.6676933736002252
76084,0.527662201793527
76085,0.5113593418925306
76086,0.9004961947837375
76087,1.3483538619129953
76088,0.8959553519192285
76089,3.444268444274819
76090,0.7549262210431091
76091,4.799390499054513
76092,0.4758322906294396
76093,0.33958633944811545
76094,1.055538415239608
76095,0.4262102745793908
76096,1.5863190760053414
76097,0.6587449462739101
76098,0.45176700503306516
76099,1.5906828900978895
76100,0.25058771405433966
76101,0.523756136485099
76102,0.6399255412179892
76103,0.20158397596316108
76104,1.420426883071416
76105,0.44588351538910287
76106,0.6880028885265825
76107,0.6513250650114776
76108,1.3070142407065248
76109,0.584046718476997
76110,1.315444195717497
76111,0.30249068222215036
76112,0.7873077456683292
76113,1.870012501898311
76114,1.5540656989111967
76115,0.683602556843049
76116,0.40834454895695926
76117,0.576346437746156
76118,0.7949912368630526
76119,0.9726561309173479
76120,0.12095142510217888
76121,1.4751652390732122
76122,0.922111549432302
76123,0.5716468903933252
76124,0.854996975647538
76125,0.23905684826297519
76126,1.129106691484669
76127,0.30045486137179966
76128,1.4030991401969795
76129,0.611880540978069
76130,0.262548570355606
76131,0.2879814820755455
76132,0.6517384333318272
76133,0.7094528051878809
76134,1.3865711860840715
76135,0.6831204906462647
76136,0.3377386578370256
76137,0.2526134848404684
76138,1.112074703456827
76139,1.044724416748454
76140,1.6702459172859285
76141,0.4026372050040547
76142,1.9427320842781524
76143,0.8729623437731
76144,0.3036761118351986
76145,5.495031037636283
76146,1.0398679729810065
76147,1.0475355573655492
76148,0.4525167283438037
76149,0.8467129509169882
76150,0.8397204481670927
76151,0.5094540726356296
76152,1.5396951771828722
76153,0.8806027510067768
76154,0.7808870386670623
76155,1.2599042524648199
76156,1.137861871826938
76157,0.4387543507692469
76158,0.5178884185244352
76159,1.2036196388902576
76160,0.7225228385609848
76161,2.7548447555894553
76162,0.43648724989750476
76163,1.1335624371480841
76164,0.5419397883995553
76165,0.5624754697920982
76166,1.0961099171757238
76167,0.8994578355069792
76168,0.5390734245678241
76169,2.4192531855084494
76170,1.0128924975904035
76171,1.439659040846041
76172,0.9230080303771777
76173,0.4473888140762339
76174,0.7446975981843497
76175,1.092251395632602
76176,0.8932279416431951
76177,0.4988355833625986
76178,0.2997125339943394
76179,0.41351042393101217
76180,0.4829936818789051
76181,3.7139283360558477
76182,1.1956887518548565
76183,1.89092649373037
76184,1.3232387404221755
76185,2.039857853006885
76186,1.9258074198100235
76187,0.5272830647256662
76188,1.1381285539641013
76189,3.1355585764295415
76190,2.1446731932345573
76191,1.4890405507447941
76192,1.1112090007638027
76193,1.0487907164614105
76194,0.9181693516468852
76195,1.4231040209501586
76196,0.8015267734302045
76197,0.509897183487173
76198,0.5193862337656824
76199,1.1538486083362973
76200,1.9929053306047038
76201,2.4813276009353658
76202,1.5800510726413106
76203,0.6398524355880075
76204,1.778022822977872
76205,0.6234585843746155
76206,0.17563603510918477
76207,0.6375757389659147
76208,0.7003408596698791
76209,3.5094456975089106
76210,1.6575816436809705
76211,0.40579527053613296
76212,2.293740192515429
76213,1.1114872819299029
76214,0.8829278838261568
76215,0.36023698824773154
76216,0.5686918079331139
76217,5.452798194038001
76218,2.2326995662120774
76219,0.8771551692136627
76220,2.352731196970298
76221,1.2012443480403614
76222,0.4498366870828402
76223,0.29309392816420476
76224,1.2894938085546084
76225,0.672682614417894
76226,2.140075369306118
76227,0.9480640915895171
76228,0.9923503100177956
76229,0.8434936110577428
76230,0.9256220709598152
76231,0.5084215255395866
76232,2.8744200518563723
76233,0.31645988470160596
76234,0.77363444245278
76235,1.2121957769535336
76236,0.6675473216761871
76237,3.859771577546651
76238,0.5221895289956368
76239,1.1853810605986246
76240,4.646624286830732
76241,1.0980682286809846
76242,6.00560506986256
76243,1.2096770303145155
76244,0.16952290885826396
76245,0.2968590915444741
76246,0.31281340943217845
76247,6.228791431833307
76248,0.3453836894074093
76249,0.5735095869335854
76250,1.0375567289858045
76251,0.24156435739688759
76252,1.224083911048526
76253,0.6175777899022675
76254,2.8576359654478027
76255,0.9595049942710265
76256,0.7305866675124266
76257,0.45463829495139296
76258,1.0615004252953426
76259,0.8124840990575454
76260,0.4776023573735186
76261,0.8816481487925746
76262,2.930769335176084
76263,0.5224071707757141
76264,1.3591402764059624
76265,0.16051997135657792
76266,0.9347606915054866
76267,1.1682411677172095
76268,0.45752892406450424
76269,1.420207388787266
76270,1.5247586487016442
76271,0.5307636492581636
76272,1.9802807082436795
76273,0.3879435303969208
76274,1.2540343719327807
76275,0.7551285318962354
76276,1.2340825521793755
76277,0.511865569879903
76278,2.511422178000252
76279,1.0349312138416882
76280,2.011896451988867
76281,1.1311494415963246
76282,0.6431352941415688
76283,0.5218160211181677
76284,0.36137937889741983
76285,0.9292251139929247
76286,3.465775454983962
76287,0.57411786212237
76288,0.6942001937586821
76289,1.1587022753515728
76290,1.0378083589806844
76291,0.9713449991195955
76292,0.5189481530822484
76293,1.2822524503640294
76294,0.1687344391734856
76295,1.0786573359482865
76296,1.9528185114106167
76297,0.9323299337299521
76298,0.6695502170281519
76299,0.5895758267440104
76300,3.9021169691946573
76301,0.4187040239005359
76302,1.6468846294001098
76303,1.3602123038710476
76304,2.2190774091091567
76305,1.4136134731803571
76306,1.2612228275933033
76307,0.20245500088296425
76308,1.8513209182343981
76309,0.3218085977639469
76310,0.37245760743276496
76311,1.2067220769614697
76312,2.3271340592806933
76313,0.31456860001583486
76314,1.2628805625592905
76315,0.7296895968401128
76316,2.1272186948111353
76317,0.5458713266747308
76318,0.5366544182304815
76319,0.24864849750649315
76320,0.7515077611125393
76321,1.448988483846838
76322,0.9318755189216636
76323,0.7252552252137688
76324,2.0474301288238417
76325,1.4417612164569265
76326,1.6592326599204144
76327,1.1950109520607628
76328,1.035150539210612
76329,1.0190644032796399
76330,0.21850463177104584
76331,0.890573870418664
76332,0.5218474250553432
76333,1.0274192925750885
76334,1.1103651701074184
76335,0.7142064339153031
76336,0.8364306824546556
76337,1.0359411501549651
76338,0.7948020528575342
76339,0.2544165404451872
76340,1.3581679237127793
76341,1.3718736561654477
76342,4.007926292247357
76343,1.4081236244522912
76344,0.7889684031774955
76345,0.931352092611559
76346,0.9428053335747304
76347,1.1744089380483265
76348,2.0323355558539205
76349,0.5691902438934081
76350,0.6424795457308038
76351,2.1144789315224033
76352,1.6639933486941085
76353,0.24013178424006992
76354,0.5577206864423989
76355,4.268189466388648
76356,0.5667335855765422
76357,0.9048124826306203
76358,1.4090443154699717
76359,1.107204643129528
76360,1.3077494211989489
76361,0.915015187014155
76362,0.9886040195413247
76363,1.650793398602155
76364,2.768546812494116
76365,1.425971211687051
76366,0.5750676533326359
76367,0.21201103617736686
76368,4.14243567767017
76369,0.45610790401843887
76370,0.638786190207433
76371,0.9808584362569477
76372,0.22276986315013164
76373,1.04406505426686
76374,0.5215973896797467
76375,0.384434065848068
76376,0.9246777495144987
76377,1.930224787367353
76378,0.26273841295590766
76379,0.8456378508996761
76380,2.339712253894981
76381,5.721145289296231
76382,2.6307236051302083
76383,1.6124726931013729
76384,1.0735403436879332
76385,2.0123692501041166
76386,0.4768430887655024
76387,0.5583855461501327
76388,1.2428765825176256
76389,1.3355218856621336
76390,0.5209755620578869
76391,0.6902803910581761
76392,0.659769027393457
76393,0.14018493326828832
76394,0.9621267271821582
76395,0.6404764814967187
76396,3.1233635332062155
76397,0.3769638157681713
76398,0.45909953112767826
76399,0.4105442778017474
76400,0.14446387629891877
76401,2.1819180420294493
76402,1.2584978994702753
76403,0.8319417755956209
76404,2.7806962798427355
76405,3.3329958692592996
76406,0.7984744571011377
76407,1.3569474330121323
76408,2.0849084191201284
76409,1.3344130260833034
76410,0.7671168349749562
76411,0.5637967607244644
76412,0.4131124206530804
76413,1.570136986877953
76414,1.0950814218459475
76415,5.990396755305132
76416,0.48601879854174107
76417,1.5467032161257588
76418,0.3829237904857027
76419,1.1724925273252491
76420,1.0366409323867452
76421,0.5159411601432284
76422,5.049767498850033
76423,1.2232139529162687
76424,1.6563979108473672
76425,0.7286909587964003
76426,0.30683012997450065
76427,0.3954146144214066
76428,1.354713553858416
76429,0.8719575935747862
76430,1.0225760114528395
76431,0.42463863198212803
76432,0.5358711333064047
76433,0.862298527277425
76434,0.9848942700403753
76435,0.7260245676071654
76436,0.9050279085346155
76437,0.6914540810230204
76438,3.0442732050513714
76439,1.1532112374804924
76440,3.382779095757607
76441,2.287046362792629
76442,0.7903528218409279
76443,0.9293954824546989
76444,1.565414844166714
76445,0.5353988789416408
76446,3.239714388077073
76447,0.33239171664238587
76448,1.7314679438870388
76449,0.5025333008144046
76450,1.2185563522824565
76451,3.22150555385911
76452,0.7080377989620821
76453,2.588287985231303
76454,0.6229919138423499
76455,1.6216500795311328
76456,0.6370778358249657
76457,2.140482755183995
76458,2.546374485273334
76459,0.6595477161882266
76460,0.8230621013770703
76461,0.5076533632041544
76462,0.4905319764457614
76463,0.9769443372771328
76464,1.6703551265752632
76465,1.9454821456182811
76466,1.9206768068742168
76467,3.778714499306259
76468,0.19892766870220308
76469,0.8103811232894906
76470,0.3308706415123693
76471,0.9341522828880207
76472,0.7911212189001905
76473,0.7003337337437195
76474,0.6927148796268472
76475,1.041733477448648
76476,6.145755631937992
76477,2.315320542660817
76478,0.6925498013623166
76479,1.1953090121316667
76480,0.7660304959961993
76481,0.6300021076199437
76482,0.5978071514719349
76483,6.047729451942318
76484,2.4962387707861713
76485,0.18279162987789357
76486,1.894905914178823
76487,0.7853871776246438
76488,1.4263161178711026
76489,0.35401797411428626
76490,0.314981269334628
76491,0.18697449733168586
76492,4.274812557808131
76493,0.8775260733324995
76494,0.448712295984511
76495,0.20631719224834927
76496,2.21277515205007
76497,1.838353308097831
76498,0.47866798276007977
76499,0.7722822334624362
76500,1.0619277101799884
76501,2.9254375055052244
76502,1.6564905126605682
76503,1.7931056659061173
76504,2.630082685843713
76505,2.8767146246037334
76506,0.943327425518673
76507,0.9990569612573799
76508,0.2020586043424224
76509,2.745549700665083
76510,0.169597481363355
76511,3.4565409814488697
76512,0.39679507024982735
76513,0.6135064315710678
76514,1.1127660427228423
76515,0.12845028017855692
76516,0.7162026677259922
76517,0.18890612501695844
76518,0.7765352115853354
76519,0.9129687450799459
76520,0.2168861443580048
