,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
57000,24.840647676935006,0.008650031293309862,1.0,0.8092066110236601,0.8174692184996294,1.1030562758394193,0.8369125665953182,1.012739965910011,0.7028515250884937,0.3633504597161256,0.5606872713548791,0.6371855547928665,0.4341558177269198,0.5536339931554554,0.8778611321517505,0.6638347544163162,0.7236783746524129,0.7958443747429871,0.7931948699454859,0.7145747171161969,0.9814249869255622,0.9595117504925736,0.4912076517794547,0.8897324718801891,1.1464898351281863,0.4850284064163238,6353.0,8419.0,2.0,18.0,0.013333333333333334,0.4893048128342246,0.7085561497326203,0.5067458257481612,67.0,15.911211788794022,0.21393438639553555,-0.11910539500310209,-1.7961771285840045,0.06639571563005801,0.1348729767399517,0.057626438302875,0.04540842115495882,2.5509846655340183,4.702277162697092,7.410162013937567,10.13616653523836,12.287753956483458,13.523434607286953,14.442503058950635,15.265958970256277,16.009833235716847,16.600047777005287,17.21533930902198,17.84091783022502,18.64923841651061,19.378323232031544,20.109737945177443,20.754952951110198,21.348171817804467,22.016260645449037,22.982705929751695,23.989551104498183,10.27027027027027,20.08108108108108,18.55263157894737,13.891891891891891,26.289473684210527,41.0,47.86842105263158,58.486486486486484,63.026315789473685,55.75675675675676,52.270270270270274,50.13157894736842,52.351351351351354,53.71052631578947,60.810810810810814,60.973684210526315,53.486486486486484,48.973684210526315,37.78378378378378,14.710526315789474,375.0,58.0,2.1926028329801595,0.2619578548767156,0.9604588273045848,1.3899423539216116,1.5711177880701568,1.8097049622663717,1.9990626138645566,2.5065801547852966,2.8065700419286435,3.005649150625635,3.5661841185792236,4.743585895453522,0.9208570938160215,0.980948339879978
57001,26.040801824401417,1.8086402486042017,1.0,0.7292315158361775,0.89695326049388,1.0225067872750253,0.689958584984223,1.0462799246556247,2.3443168168194055,1.2315230295928874,3.9183302101874,2.292715164333526,1.784923119147866,3.745011366319668,0.9958621476321902,0.8014508842272067,0.6292069459544776,0.9739418456929337,1.161592741462204,0.6013753405061044,0.9700571464542891,0.754259701750198,0.7368235704956682,0.9487048482479865,1.0931956180637208,0.7042317769197265,16500.0,23674.0,6.774193548387097,62.0,0.004690431519699813,0.4103286384976526,0.6591549295774648,0.5829892164977024,384.0,23.30526770592643,0.023688122370633762,-0.007975326977698429,-2.970175697732939,0.02275320335755607,2.360967832571058,0.08864671347304964,0.00894113621834262,12.674229408649609,17.5568484830824,19.18490928407998,20.18443038512989,21.00855999312194,21.641731145032374,22.128087651336518,22.58668887644988,22.952317996302128,23.28898807946329,23.500919303889642,23.824479553580616,24.18575701072641,24.443222389051904,24.836582303478618,25.225230027720887,25.528968216774775,25.715563663095676,26.030984630365783,26.04080182440141,22.047169811320753,58.10280373831776,106.04716981132076,165.25233644859813,213.00943396226415,253.01869158878506,301.97169811320754,333.4579439252336,355.1981132075472,375.7289719626168,327.85046728971963,322.85849056603774,329.1121495327103,300.74528301886795,310.74766355140184,308.8207547169811,281.57943925233644,221.10377358490567,159.1214953271028,53.0,1066.0,205.0,2.315492043775638,0.4971691775772899,1.1602592384781538,1.4986661754713175,1.7338688783721203,2.0114681734141495,2.262346154641565,2.4087875231203038,2.7500333164809363,3.1283106463253767,3.534388308412514,6.5210521237148455,0.9083985505070326,0.860580532944296
57002,16.820133201102276,1.6793472710039,1.0000000000000002,0.6162096956846881,1.2230808567165063,1.1098647893838678,0.6954200804616223,1.4526695210251022,2.726327943402894,0.9676891400820333,10.09372427684354,2.4564505239565193,1.3915173968512353,6.948396817550576,0.7328473073611259,0.4270880554128424,0.6643031496738845,0.6603032318630092,0.614143979174918,0.45729819484689616,0.9011686126721798,0.5686839539885862,0.9511883825105861,0.8119625212837468,0.8177560153441238,0.6547864939297158,19274.0,29034.0,6.171428571428572,34.0,0.005813953488372093,0.42109090909090907,0.6770909090909091,0.5616847619471915,801.0,16.609046669582696,0.008648059570796483,-0.00023068635182703722,-37.488388464700236,0.011011480676435183,1.3204406839871459,0.03828446277344613,0.00457130672158845,8.653746020751436,11.511771832401829,12.603423605989576,13.338667074116907,14.016908075665635,14.526438331130736,14.945791771624496,15.272001611184223,15.554744293116684,15.869567572702351,16.085035974690594,16.255457221353616,16.448193427694726,16.641824653196316,16.688197136209396,16.761584440529973,16.817398450476833,16.820133201102266,16.820133201102266,16.820133201102266,50.07299270072993,147.6014492753623,246.12408759124088,329.7608695652174,415.83941605839414,499.3695652173913,583.1897810218978,634.6449275362319,675.2408759124088,737.2246376811594,768.2391304347826,767.4525547445255,773.9202898550725,779.3868613138686,680.5579710144928,586.1824817518249,479.9927536231884,344.0,206.5,68.5,1376.0,429.0,2.093186053261629,0.3883005745425831,1.1246999349127633,1.3398476479791643,1.556235348886333,1.7257452633541033,1.8995653785906952,2.1373932501110273,2.414575895051949,2.7386119819828254,3.2309973669430474,7.872931486453095,0.8721578249073593,0.863993083396926
57003,16.942023522712052,0.9059975831045335,1.0000000000000002,0.6138168474061396,1.2492359755987084,1.154139763780604,0.7355202351056489,1.5401788998524946,0.8375208767204821,0.6790817940480701,0.66427290460142,0.7256667719141948,0.9232673169767083,0.4312959388451812,0.8065852531410516,0.49785197872385734,0.7246563003598715,0.6988627187568067,0.676870540009476,0.47050138164421873,0.8513296704278146,0.5284294835786736,0.9396308403614093,0.7376313485977839,0.7184431622099028,0.6100790242298472,77118.0,125608.0,22.88888888888889,126.0,0.0011998628728145354,0.4294531116063775,0.6780387450711469,0.5548823091121885,2982.0,15.90834462629184,0.0024397000272352335,-0.00035177666393853814,-6.935366319982767,0.00274919011479642,0.07503408466211657,0.008113603487137033,0.0011133734307231683,7.817798435069831,11.110076644130515,12.40654406064143,13.269937383469287,13.873096025747843,14.314740194662289,14.708865556274322,15.03416956202296,15.292467218643097,15.565194762809849,15.820876400643428,15.97391354119512,16.207057608746865,16.34987075217535,16.501448295077466,16.627677511774113,16.810181074971315,16.942023522712045,16.94202352271205,16.942023522712045,194.99313893653516,592.253859348199,996.3424657534247,1366.6706689536877,1708.2504288164666,2016.5102739726028,2326.26243567753,2550.3087478559178,2640.5342465753424,2803.5831903945113,2928.559176672384,2771.448630136986,2834.1526586620926,2606.1921097770155,2407.9794520547944,2118.8559176672384,1847.9485420240137,1458.5,875.0,291.5,5834.0,1849.0,2.1090083752003372,0.33931438514626,1.0779503274321962,1.3147398395176038,1.5165996064995153,1.7053899854173549,1.9189853669667196,2.143137428398805,2.4204633837332534,2.7879060053212066,3.337748071648239,9.142023894255736,1.0016486636111017,0.165281867794693
57004,17.653663745067018,1.024428074941832,0.9999999999999999,0.9271820481102236,0.6322333320931028,0.9855380309502892,0.7421167978331247,0.7980671810647372,0.5762105821214014,0.46798585919926183,0.20113539008754716,0.5846660037723755,0.6306094412169538,0.252028143569572,1.0359377631098805,0.9949912094735541,0.4637875380894468,1.0511393072380921,1.3407474569754878,0.5811384669028578,1.1104638173034143,1.1030338724765298,0.4762757766573512,1.1267589706636356,1.4863345981349994,0.5967865713033461,11276.0,17814.0,7.037037037037037,52.0,0.008447729672650475,0.4704016913319239,0.6818181818181818,0.5510080088510346,280.0,13.62743990343481,0.038733179882259036,-0.012757197636638691,-3.0361824740425187,0.017578473224233813,0.04899043792882935,0.016747311806758907,0.012050388749262994,2.84220933540701,5.290629502610279,6.846784735862804,8.065636429252724,9.269085005043543,10.225564858559661,11.005320899372348,11.589156946758285,12.141912830949401,12.603651155827272,13.027844152699574,13.461377595542332,13.856601698216267,14.226142372371205,14.578566095549316,14.972258027775077,15.339976958054635,15.751959346234898,16.138215271250427,16.99015115866326,23.861702127659573,58.62105263157895,88.01063829787235,94.90526315789474,110.32631578947368,131.8404255319149,164.25263157894736,199.54736842105262,231.60638297872342,250.25263157894736,254.62105263157895,260.3510638297872,264.33684210526314,248.2842105263158,242.2659574468085,224.90526315789472,184.9578947368421,156.43617021276594,107.34736842105264,33.94736842105263,947.0,124.0,2.749674482126748,0.7098254815347034,1.447638808014744,1.946290841650526,2.240115114950131,2.489930552518332,2.717474595906305,3.0343893340904136,3.359793271985972,3.6234884159832363,4.004253172704855,5.116311708997264,0.9212927827655053,0.396773447282612
57005,22.369459129322887,0.08091295431588794,1.0,0.7838876558569075,0.8621931458263936,0.9695448450878246,0.6491771655731943,1.0903759112483424,0.7019727920584432,0.39627762277050405,0.6974658731702119,0.7240230254587721,0.610430624774993,0.6396563478476902,1.1200656414469994,0.9611377740295012,0.7956793306486976,1.1552489264646033,1.4805477225633155,0.7297293735494811,1.0509655819176023,0.9947979230038106,0.539066333791838,1.0839783092471627,1.5323982046186864,0.49438576937624684,6391.0,9137.0,2.896551724137931,30.0,0.01327433628318584,0.4434589800443459,0.6740576496674058,0.5471491368487315,126.0,18.841775775063915,0.10994462024076615,-0.02527528389515396,-4.349886659902003,0.04942027976719956,0.15731029853308567,0.06456572558790044,0.02424662274876957,2.677332991254414,6.1801246450996095,9.8546862798983,12.391506795732951,14.002724269812672,14.8319959652864,15.619129397306102,16.238436729358856,16.810342544883493,17.314151960806523,17.837646866079524,18.268198695025788,18.69982319416857,19.043598532598033,19.423685804052766,19.817266515532744,20.21197707271658,20.64007236518551,21.110548223452007,21.84568466529616,11.911111111111111,16.644444444444446,22.044444444444444,27.08888888888889,50.22222222222222,61.577777777777776,72.80434782608695,84.44444444444444,98.06666666666666,110.75555555555556,111.66666666666667,113.68888888888888,120.6,116.97826086956522,111.82222222222222,100.68888888888888,85.28888888888889,62.82222222222222,39.37777777777778,16.32608695652174,452.0,61.0,2.488480341554648,0.5162394060467546,1.0514305582823804,1.5663566662659978,1.9248092090360798,2.0706184833534005,2.3948723876162727,2.570597917888449,2.943081366682883,3.4115556354226095,3.7660166620465176,6.0110060095979785,1.3220767476975221,0.851726313740946
57006,18.095364468728242,4.084554153537017,1.0,0.6886669286379425,0.9905185393279359,1.0500686782212876,0.6886273812746331,1.2518735236237741,0.8853508493744571,0.656140925281742,0.5696548705310854,0.8431361374135583,0.9528243330482162,0.4550418710686655,0.924537591504479,0.7015913799404321,0.6460025318226201,0.8804544032972721,1.0188258541822763,0.5160285920518944,0.957200593885478,0.6877911483108039,0.7449108174282184,0.9115599900635842,0.9987856524637732,0.5950368015388163,15720.0,24300.0,5.696969696969697,34.0,0.004784688995215311,0.3846767757382282,0.641660015961692,0.5958901665728349,484.0,17.117288919852882,0.02008272192329173,-0.0018495939914928328,-10.857908284554217,0.011181811903584377,0.23128981489775474,0.02720803059818722,0.00600501651234849,7.01608758373202,10.185711708846664,11.750150054012298,12.783498928447356,13.49429167768187,14.033341418882111,14.464157177603742,14.887781212580096,15.416048104735594,15.873824880958066,16.24875044678242,16.60930264686301,16.942987910842223,17.221124058448854,17.497955140351454,17.664249029413043,17.873758406207322,18.087714275486867,18.09536446872824,18.095364468728246,38.192,95.096,143.37301587301587,196.016,254.024,295.0238095238095,313.392,333.064,374.3095238095238,407.104,422.232,438.43650793650795,468.704,465.352,456.35714285714283,399.36,356.312,310.0079365079365,188.0,62.5,1254.0,247.0,2.5418477763866942,0.6679218179397853,1.4141579388931076,1.6833901051135256,1.9297895063820119,2.1449477858367145,2.3784134167724256,2.674004788351771,3.0121783868491283,3.4088920707801185,3.811260652071201,6.5659313698164015,1.0485269665502617,0.451399544319138
57007,24.690143585849142,8.49532119625023,0.9999999999999998,0.6330003220328974,1.1997777179205105,1.1106595341607526,0.7245343580246537,1.3826766529651637,1.8118381673968227,1.9199505584906797,1.3401864506600287,1.6313173494394946,2.6499096105327133,0.969269603117971,0.9854720968626483,0.5591480649216027,1.6528339788801347,0.8872854970873683,0.7717343680512894,1.1953872044744633,0.8836617381772228,0.5582940480745892,0.960193475308027,0.7956189192081657,0.770555656734766,0.6944454245675463,146276.0,223732.0,26.926829268292682,176.0,0.0010049129075480126,0.40145170295924065,0.6592964824120603,0.5734586992469156,4417.0,23.61150808757606,0.0016835735570520838,-0.00020902713198429405,-8.054330273156046,0.0018084670451813413,0.7380296656152577,0.020826114534394757,0.0009615809677385732,15.614725714824376,18.99046322666341,20.25506842861319,21.054434294795517,21.62848630452007,22.022696206421,22.46187734021797,22.81218354370904,23.042148585157385,23.34482291733514,23.598592109656515,23.78789051643139,23.987890668106928,24.169180590212978,24.303338052640868,24.570067828960315,24.683389078185225,24.690143585849118,24.69014358584912,24.690143585849132,308.34525139664805,928.1540178571429,1553.1329608938547,2167.984375,2703.4,2907.676339285714,3443.3251396648043,3832.09375,3838.432402234637,4147.955357142857,4354.428571428572,4262.3843575419,4187.959821428572,4097.462569832403,3645.9129464285716,3632.9296089385475,3116.292410714286,2239.0,1343.5,447.5,8956.0,2700.0,2.1465462214843836,0.2543093892925577,1.0320463401341662,1.264354796637024,1.4640692384029408,1.6760263112105342,1.8876483304428484,2.16178409380994,2.450450718854184,2.898830280576137,3.551023337507376,8.575339555152857,1.2098487269509417,0.189794891476631
57008,20.458168311346228,4.975707666886542,0.9999999999999998,0.650692619448631,1.1475687862067276,1.089593584150888,0.7326241537004036,1.3246741491164271,1.298922507582459,0.6517846876996694,2.4901292751618005,1.192116516173046,0.889657656531766,1.8798051406247682,0.8607367913001017,0.6748105342557056,0.6661900777990402,0.7899613248648738,0.9210869322930622,0.5029086422826298,0.912563769564233,0.5791801548447375,0.9684236234242612,0.8375267465211693,0.7905556374566176,0.7310655409635728,61293.0,99217.0,18.27027027027027,112.0,0.0015267175572519084,0.39397905759162305,0.6542321116928447,0.5771788747075239,2758.0,19.94379337376699,0.002579765447588939,-9.717704815976157e-05,-26.547065345592078,0.0033775001405889366,0.6111448544209618,0.023498658182560493,0.0015873109368375958,12.00186509783913,15.094677789026047,16.315151191695712,17.16323510215486,17.797898304339906,18.295717054407227,18.692780398685613,19.061990904780778,19.32664207512285,19.533576060395347,19.78233894597657,20.000448054377557,20.18907618050711,20.34782464957569,20.457854099361445,20.458168311346217,20.458168311346217,20.458168311346217,20.458168311346217,20.458168311346224,159.42576419213975,479.8842794759825,778.8300653594771,1061.9235807860262,1367.8997821350763,1680.386462882096,1954.0936819172114,2244.731441048035,2391.446623093682,2442.1943231441046,2631.906113537118,2710.185185185185,2722.661572052402,2695.6470588235293,2520.9454148471614,2063.0,1604.5,1146.0,687.5,229.0,4585.0,1325.0,2.093458317223298,0.3220717581269328,1.0023681387274401,1.2533586010966857,1.4470326431443508,1.6434775190126865,1.8554198853590973,2.1345401908503874,2.436495431151174,2.8462499937065235,3.465087732148489,6.900766540429464,1.0660999057566345,0.286100482672919
57009,47.40033537259709,1.780053369967861,1.0000000000000002,0.7926732114242655,0.8400468156459032,1.0238353528379163,0.6880389258863275,1.1413034356704856,1.4845015131584036,1.0505439037093849,1.600294212142377,1.4499416425146785,1.5268669608424852,1.4021636684220147,1.0516617308725837,0.866365375692744,0.7319980588961467,1.0271785672935956,1.2591807572176201,0.6413702403919578,0.9702712552944788,0.8351367453884287,0.5220481624705353,0.9476828990179271,1.2137928741642208,0.4574139936447714,836763.0,1236985.0,139.3877551020408,1250.0,0.0003637686431429611,0.4467763599731363,0.6751175285426461,0.5537498333949888,7562.0,42.12374162522051,0.001711142162981375,-0.0006167742677706753,-2.7743410391718872,0.00127659172830281,0.23689463618583828,0.0072715731004414485,0.0004708273392088759,27.35453147233644,33.27565951537872,35.233248537797806,36.520314115346814,37.49486098734641,38.27372691929279,38.93046603130268,39.53737488155553,40.09459216635925,40.6302945008371,41.13608280312794,41.63109818165712,42.116214388860705,42.57387825117723,43.019269698000336,43.49856031314146,43.99155474571081,44.56253040529809,45.27019509128511,46.35500903676502,561.5594738315141,1785.3724118634584,3018.9322698012875,4072.447397873531,5037.131225517627,5803.84214945424,6286.073027420258,6718.3819250139895,6920.131262244612,7174.3382764409625,7344.885562395076,7457.715645116149,7494.180470061556,7251.55987688864,6751.815561153093,6131.85310576385,5216.633743704533,4171.833753148615,2953.02714045887,1156.770844991606,35737.0,6090.0,2.7700735298445682,0.2387859288037893,1.689837675572328,2.0474160107209247,2.3052030910644064,2.529932270533258,2.7377084939437237,2.9585741286201164,3.184482116827595,3.4419387562404684,3.8273591753935174,7.979560173710704,0.7814025094542028,0.0209036606620066
